Order,Level,short_code,long_code,long_parent,code,parent,description
929662,4,691310,6.9131E+11,6.913E+11,6913.1,69.13,Statuettes and other ornamental articles of porcelain or china. n.e.s.
929663,4,691390,6.9139E+11,6.913E+11,6913.9,69.13,Statuettes and other ornamental ceramic articles. n.e.s. (excl. of porcelain or china)
929664,3,691400,6.914E+11,6.90021E+11,69.14,69,Ceramic articles. n.e.s.
929665,4,691410,6.9141E+11,6.914E+11,6914.1,69.14,Ceramic articles of porcelain or china. n.e.s.
929666,4,691490,6.9149E+11,6.914E+11,6914.9,69.14,Ceramic articles. n.e.s. (excl. of porcelain or china)
929667,2,700021,7.00021E+11,6.80011E+11,70,X...,GLASS AND GLASSWARE
929668,3,700100,7.001E+11,7.00021E+11,7001,70,Cullet and other waste and scrap of glass; glass in the mass (excl. glass in the form of powder. granules or flakes)
929669,3,700200,7.002E+11,7.00021E+11,70.02,70,Glass in balls. rods or tubes. unworked (excl. glass microspheres <= 1 mm in diameter. glass balls of the nature of a toy)
929670,4,700210,7.0021E+11,7.002E+11,7002.1,70.02,Glass in balls. unworked (excl. glass microspheres <= 1 mm in diameter. glass balls of the nature of a toy)
929671,4,700220,7.0022E+11,7.002E+11,7002.2,70.02,Rods of glass. unworked
929672,4,700231,7.00231E+11,7.002E+11,,70.02,
929673,5,700231,7.00231E+11,7.00231E+11,7002.31,,Tubes of fused quartz or other fused silica. unworked
929674,5,700232,7.00232E+11,7.00231E+11,7002.32,,Tubes of glass having a linear coefficient of expansion <= 5 x 10-6 per kelvin within a temperature range of 0ÎçC to 300ÎçC. unworked (excl. tubes of glass having a linear coefficient of expansion <= 5 x 10-6 per kelvin within a temperature range of 0ÎçC to 300ÎçC)
929675,5,700239,7.00239E+11,7.00231E+11,7002.39,,Tubes of glass. unworked (excl. tubes of glass having a linear coefficient of expansion <= 5 x 10-6 per kelvin within a temperature range of 0ÎçC to 300ÎçC or of fused quartz or other fused silica)
929676,3,700300,7.003E+11,7.00021E+11,70.03,70,Cast glass and rolled glass. in sheets or profiles. whether or not having an absorbent. reflecting or non-reflecting layer. but not otherwise worked
929677,4,700312,7.00312E+11,7.003E+11,,70.03,
929678,5,700312,7.00312E+11,7.00312E+11,7003.12,,"Cast glass and rolled glass. in non-wired sheets. coloured throughout the mass ""body tinted"". opacified. flashed or having an absorbent. reflecting or non-reflecting layer. but not otherwise worked"
929679,5,700319,7.00319E+11,7.00312E+11,7003.19,,"Cast glass and rolled glass. in non-wired sheets. not otherwise worked (excl. glass coloured throughout the mass ""body tinted"". opacified. flashed or having an absorbent. reflecting or non-reflecting layer)"
929680,4,700320,7.0032E+11,7.003E+11,7003.2,70.03,Cast glass and rolled glass. in wired sheets. whether or not with absorbent. reflecting or non-reflecting layer. but not otherwise worked
929681,4,700330,7.0033E+11,7.003E+11,7003.3,70.03,Profiles of glass. whether or not having an absorbent. reflecting or non-reflecting layer. but not otherwise worked
929682,3,700400,7.004E+11,7.00021E+11,70.04,70,Sheets of glass. drawn or blown. whether or not having an absorbent. reflecting or non-reflecting layer. but not otherwise worked
929683,4,700420,7.0042E+11,7.004E+11,7004.2,70.04,"Sheets of glass. drawn or blown. coloured throughout the mass ""body tinted"" opacified. flashed or having an absorbent. reflecting or non-reflecting layer. but not otherwise worked"
929684,4,700490,7.0049E+11,7.004E+11,7004.9,70.04,"Sheets of glass. drawn or blown. but not otherwise worked (excl. glass coloured throughout the mass ""body tinted"" opacified. flashed or having an absorbent. reflecting or non-reflecting layer)"
929685,3,700500,7.005E+11,7.00021E+11,70.05,70,Float glass and surface ground or polished glass. in sheets. whether or not having an absorbent. reflecting or non-reflecting layer. but not otherwise worked
929686,4,700510,7.0051E+11,7.005E+11,7005.1,70.05,Float glass and surface ground or polished glass. in sheets. having an absorbent. reflecting or non-reflecting layer. but not otherwise worked (excl. wired glass)
929687,4,700521,7.00521E+11,7.005E+11,,70.05,
929688,5,700521,7.00521E+11,7.00521E+11,7005.21,,"Float glass and surface ground glass. in sheets. coloured throughout the mass ""body tinted"". opacified. flashed or merely surface ground. but not otherwise worked (excl. wired glass or glass having an absorbent. reflecting or non-reflecting layer)"
929689,5,700529,7.00529E+11,7.00521E+11,7005.29,,"Float glass and surface ground and polished glass. in sheets. but not otherwise worked (excl. wired glass or glass coloured throughout the mass ""body tinted"". opacified. flashed or merely surface ground. or glass having an absorbent. reflecting or non-reflecting layer)"
929690,4,700530,7.0053E+11,7.005E+11,7005.3,70.05,Float glass and surface ground and polished glass. in sheets. whether or not having an absorbent. reflecting or non-reflecting layer. wired. but not otherwise worked
929691,3,700600,7.006E+11,7.00021E+11,7006,70,Sheets or profiles of glass. whether or not having an absorbent. reflecting or non-reflecting layer. bent. edge-worked. engraved. enamelled or otherwise worked. but not framed or fitted with other materials (excl. safety glass. multiple-walled insulating units of glass. glass in the form of a mirror)
929692,3,700700,7.007E+11,7.00021E+11,70.07,70,"Safety glass. toughened ""tempered"". laminated safety glass (excl. multiple-walled insulating units of glass. glasses for spectacles and clock or watch glasses)"
929693,4,700711,7.00711E+11,7.007E+11,,70.07,
929694,5,700711,7.00711E+11,7.00711E+11,7007.11,,"Toughened ""tempered"" safety glass. of size and shape suitable for incorporation in motor vehicles. aircraft. spacecraft. vessels and other vehicles"
929695,5,700719,7.00719E+11,7.00711E+11,7007.19,,"Toughened ""tempered"" safety glass (excl. glass of size and shape suitable for incorporation in motor vehicles. aircraft. spacecraft. vessels and other vehicles. and lenses for spectacles and goggles. etc.. and for clocks and watches)"
929696,4,700721,7.00721E+11,7.007E+11,,70.07,
929697,5,700721,7.00721E+11,7.00721E+11,7007.21,,Laminated safety glass. of size and shape suitable for incorporation in motor vehicles. aircraft. spacecraft. vessels and other vehicles (excl. multiple-walled insulating units of glass)
929698,5,700729,7.00729E+11,7.00721E+11,7007.29,,Laminated safety glass (excl. glass of size and shape suitable for incorporation in motor vehicles. aircraft. spacecraft. vessels or other vehicles. multiple-walled insulating units)
929699,3,700800,7.008E+11,7.00021E+11,7008,70,Multiple-walled insulating units of glass
929700,3,700900,7.009E+11,7.00021E+11,70.09,70,Glass mirrors. whether or not framed. incl. rear-view mirrors (excl. optical mirrors. optically worked. mirrors > 100 years old)
929701,4,700910,7.0091E+11,7.009E+11,7009.1,70.09,Rear-view mirrors. whether or not framed. for vehicles
929702,4,700991,7.00991E+11,7.009E+11,,70.09,
929703,5,700991,7.00991E+11,7.00991E+11,7009.91,,Glass mirrors. unframed (excl. rear-view mirrors for vehicles. optical mirrors. optically worked. mirrors > 100 years old)
929704,5,700992,7.00992E+11,7.00991E+11,7009.92,,Glass mirrors. framed (excl. rear-view mirrors for vehicles. optical mirrors. optically processed. and mirrors of an age of > 100 years)
929705,3,701000,7.01E+11,7.00021E+11,70.1,70,Carboys. bottles. flasks. jars. pots. phials. ampoules and other containers. of glass. of a kind used for the conveyance or packing of goods. preserving jars. stoppers. lids and other closures. of glass (excl. glass envelopes and containers. with vacuum insulation. perfume atomizers. flasks. bottles etc. for atomizers)
929706,4,701010,7.0101E+11,7.01E+11,7010.1,70.1,Glass ampoules
929707,4,701020,7.0102E+11,7.01E+11,7010.2,70.1,Stoppers. lids and other closures. of glass
929708,4,701090,7.0109E+11,7.01E+11,7010.9,70.1,Carboys. bottles. flasks. jars. pots. phials and other containers. of glass. of a kind used for the commercial conveyance or packing of goods. and preserving jars. of glass (excl. ampoules. glass inners for containers. with vacuum insulation. perfume atomizers. flasks. bottles etc. for atomizers)
929709,3,701100,7.011E+11,7.00021E+11,70.11,70,Glass envelopes. incl. bulbs and tubes. open. and glass parts thereof. without fittings. for electric lamps. cathode ray tubes or the like
929710,4,701110,7.0111E+11,7.011E+11,7011.1,70.11,Glass envelopes. incl. bulbs and tubes. open. and glass parts thereof. without fittings. for electric lighting
929711,4,701120,7.0112E+11,7.011E+11,7011.2,70.11,Glass envelopes. incl. bulbs and tubes. open. and glass parts thereof. without fittings. for cathode ray tubes
929712,4,701190,7.0119E+11,7.011E+11,7011.9,70.11,Glass envelopes. incl. bulbs and tubes. open. and glass parts thereof. without fittings. for electric lamps and the like (excl. cathode ray tubes and for electric lighting)
929713,3,701300,7.013E+11,7.00021E+11,70.13,70,"Glassware of a kind used for table. kitchen. toilet. office. indoor decoration or similar purposes (excl. goods of heading 7018. glass preserving jars ""sterilising jars"". mirrors. leaded lights and the like. lighting fittings and parts thereof. atomizers for perfume and the like. vacuum flasks and other vacuum vessels)"
929714,4,701310,7.0131E+11,7.013E+11,7013.1,70.13,Glassware of glass ceramics. of a kind used for table. kitchen. toilet. office. indoor decoration or similar purposes (excl. goods of heading 7018. cooking hobs. leaded lights and the like. lighting fittings and parts thereof. atomizers for perfume and the like)
929715,4,701322,7.01322E+11,7.013E+11,,70.13,
929716,5,701322,7.01322E+11,7.01322E+11,7013.22,,Drinking glasses. stemware. of lead crystal
929717,5,701328,7.01328E+11,7.01322E+11,7013.28,,Drinking glasses. stemware (excl. of glass ceramics or of lead crystal)
929718,4,701333,7.01333E+11,7.013E+11,,70.13,
929719,5,701333,7.01333E+11,7.01333E+11,7013.33,,Drinking glasses of lead crystal (excl. stemware)
929720,5,701337,7.01337E+11,7.01333E+11,7013.37,,Drinking glasses (excl. glasses of glass ceramics or of lead crystal and stemware)
929721,4,701341,7.01341E+11,7.013E+11,,70.13,
929722,5,701341,7.01341E+11,7.01341E+11,7013.41,,"Glassware of lead crystal. of a kind used for table or kitchen purposes (excl. articles of heading 7018. drinking glasses. glass preserving jars ""sterilising jars"". vacuum flasks and other vacuum vessels)"
929723,5,701342,7.01342E+11,7.01341E+11,7013.42,,"Glassware for table or kitchen purposes of glass having a linear coefficient of expansion <= 5 x 10 -6 per kelvin within a temperature range of 0ÎçC to 300ÎçC (excl. glassware of glass ceramics or lead crystal. articles of heading 7018. drinking glasses. glass preserving jars ""sterilising jars"". vacuum flasks and other vacuum vessels)"
929724,5,701349,7.01349E+11,7.01341E+11,7013.49,,"Glassware for table or kitchen purposes (excl. glass having a linear coefficient of expansion <= 5 x 10 -6 per kelvin within a temperature range of 0ÎçC to 300ÎçC. glassware of glass ceramics or lead crystal. articles of heading 7018. drinking glasses. glass preserving jars ""sterilising jars"". vacuum flasks and other vacuum vessels)"
929725,4,701391,7.01391E+11,7.013E+11,,70.13,
929726,5,701391,7.01391E+11,7.01391E+11,7013.91,,Glassware. of lead crystal. of a kind used for toilet. office. indoor decoration or similar purposes (excl. glassware of a kind used for table or kitchen purposes. glassware of glass ceramics or lead crystal. articles of heading 7018. mirrors. leaded lights and the like. lighting fittings and parts thereof. atomizers for perfume and the like)
929727,5,701399,7.01399E+11,7.01391E+11,7013.99,,Glassware of a kind used for toilet. office. indoor decoration or similar purposes (excl. glassware of lead crystal or of a kind used for table or kitchen purposes. articles of heading 7018. mirrors. leaded lights and the like. lighting fittings and parts thereof. atomizers for perfume and the like)
